"chromosome","position","matched_gene_name"
"chr1",72494328,""
"chr1",72494848,""
"chr1",72498634,""
"chr1",72511042,""
"chr1",72521546,""
"chr1",72525750,""
"chr1",72526710,""
"chr1",72529715,""
"chr1",72544440,""
"chr1",72613469,""
"chr1",72618538,""
"chr1",72634372,""
"chr1",72636327,""
"chr1",72638477,""
"chr1",72641789,""
"chr1",72646204,""
"chr1",72686421,""
"chr1",72708188,""
"chr1",72709811,""
"chr1",72731398,""
"chr1",72763525,""
"chr1",72767099,""
"chr1",72773487,""
"chr1",72785330,""
"chr1",72786742,""
"chr1",72793593,""
"chr1",72821123,""
"chr1",72822443,""
"chr1",72822837,""
"chr1",72827649,""
"chr1",72827710,""
"chr1",72839910,""
"chr1",72852882,""
"chr1",72912354,""
"chr1",73001114,""
"chr1",73018343,""
"chr1",73023813,""
"chr1",73026620,""
"chr1",73196486,""
"chr1",73198880,""
"chr1",73200161,""
"chr1",73204162,""
"chr1",73249031,""
"chr1",73249550,""
"chr1",73272480,""
"chr1",73300748,""
"chr1",73394556,""
"chr1",73395461,""
"chr1",73467999,""
"chr1",73479797,""
"chr1",73494196,""
"chr1",73546010,""
"chr1",73554013,""
"chr1",73565871,""
"chr1",73603334,""
"chr1",73608415,""
"chr1",73621974,""
"chr1",73652152,""
"chr1",73669440,""
"chr1",73673422,""
"chr1",73697759,""
"chr1",73701276,""
"chr1",73701598,""
"chr1",73705113,""
"chr1",73709095,""
"chr1",73710423,""
"chr1",73718726,""
"chr1",73724094,""
"chr1",73735242,""
"chr1",73736381,""
"chr1",73747315,""
"chr1",73755113,""
"chr1",73758128,""
"chr1",73774531,""
"chr1",73775565,""
"chr1",73779393,""
"chr1",73784735,""
"chr1",73792989,""
"chr1",73795170,""
"chr1",73802376,""
"chr1",73808439,""
"chr1",73813952,""
"chr1",73833975,""
"chr1",73855555,""
"chr1",73856146,""
"chr1",73872847,""
"chr1",73874048,""
"chr1",73880184,""
"chr1",73886165,""
"chr1",73910980,""
"chr1",73920165,""
"chr1",73923566,""
"chr1",73923892,""
"chr1",73950277,""
"chr1",73964261,""
"chr1",73979900,""
"chr1",73998941,""
"chr1",74002849,""
"chr1",74019069,""
"chr1",74035793,""
"chr1",74043999,""
"chr1",74066903,""
"chr1",74161674,""
"chr1",74178832,""
"chr1",74179363,""
"chr1",74188498,""
"chr1",74201045,""
"chr1",74204488,""
"chr1",74209010,""
"chr1",74212601,""
"chr1",74233415,""
"chr1",74238829,""
"chr1",74265169,""
"chr1",74268759,""
"chr1",74277350,""
"chr1",74286581,""
"chr1",74316595,""
"chr1",74322441,""
"chr1",74328314,""
"chr1",74328435,""
"chr1",74339149,""
"chr1",74356153,""
"chr1",74359353,""
"chr1",74372342,""
"chr1",74372946,""
"chr1",74393040,""
"chr1",74406849,""
"chr1",74412569,""
"chr1",74413680,""
"chr1",74414505,""
"chr1",74430217,""
"chr1",74435756,""
"chr1",74438669,""
"chr1",74471398,""
"chr1",74472144,""
"chr1",74479713,""
"chr1",74482502,""
"chr1",74492012,""
"chr1",74502715,""
"chr1",74509333,""
"chr1",74512021,""
"chr1",74518037,""
"chr1",74527140,""
"chr1",74535796,""
"chr1",74536983,""
"chr1",74539191,""
"chr1",74548511,""
"chr1",74550463,""
"chr1",74561574,""
"chr1",74581145,""
"chr1",74585738,""
"chr1",74589735,""
"chr1",74598065,""
"chr1",74599757,""
"chr1",74602377,""
"chr1",74602951,""
"chr1",74613291,""
"chr1",74632769,""
"chr1",74637344,""
"chr1",74647373,""
"chr1",74652488,""
"chr1",74659897,""
"chr1",74664605,""
"chr1",74673078,""
"chr1",74689973,""
"chr1",74690573,""
"chr1",74692434,""
"chr1",74704459,""
"chr1",74709504,""
"chr1",74709578,""
"chr1",74710202,""
"chr1",74710734,""
"chr1",74731849,""
"chr1",74774282,""
"chr1",74774527,""
"chr1",74787080,""
"chr1",74793906,""
"chr1",74796512,""
"chr1",74798801,""
"chr1",74806796,""
"chr1",74809588,""
"chr1",74811742,""
"chr1",74812552,""
"chr1",74813175,""
"chr1",74816580,""
"chr1",74817381,""
"chr1",74817825,""
"chr1",74817880,""
"chr1",74821928,""
"chr1",74822260,""
"chr1",74825100,""
"chr1",74836763,""
"chr1",74837237,""
"chr1",74843329,""
"chr1",74845673,""
"chr1",74854451,""
"chr1",74868885,""
"chr1",74871009,""
"chr1",74874597,""
"chr1",74886643,""
"chr1",74915495,""
"chr1",74921253,""
"chr1",74947737,""
"chr1",74959445,""
"chr1",74977138,""
"chr1",74977142,""
"chr1",74984285,""
"chr1",74993122,""
"chr1",74994649,""
"chr1",74998908,""
"chr1",75008294,""
"chr1",75022753,""
"chr1",75054916,""
"chr1",75079285,""
"chr1",75084122,""
"chr1",75097607,""
"chr1",75099363,""
"chr1",75115993,""
"chr1",75128190,""
"chr1",75143364,""
"chr1",75144958,""
"chr1",75151588,""
"chr1",75196292,""
"chr1",75196878,""
"chr1",75202925,""
"chr1",75206691,""
"chr1",75209362,""
"chr1",75209457,""
"chr1",75212899,""
"chr1",75219718,""
"chr1",75226507,""
"chr1",75226643,""
"chr1",75229176,""
"chr1",75234086,""
"chr1",75236989,""
"chr1",75246034,""
"chr1",75274647,""
"chr1",75276353,""
"chr1",75300311,""
"chr1",75307776,""
"chr1",75313719,""
"chr1",75314303,""
"chr1",75314343,""
"chr1",75320198,""
"chr1",75321728,""
"chr1",75324656,""
"chr1",75326784,""
"chr1",75328853,""
"chr1",75333733,""
"chr1",75335093,""
"chr1",75335243,""
"chr1",75337103,""
"chr1",75341839,""
"chr1",75344079,""
"chr1",75345467,""
"chr1",75353417,""
"chr1",75395931,""
"chr1",75396841,""
"chr1",75398319,""
"chr1",75400977,""
"chr1",75410507,""
"chr1",75411417,""
"chr1",75413645,""
"chr1",75417596,""
"chr1",75417736,""
"chr1",75418459,""
"chr1",75418547,""
"chr1",75420297,""
"chr1",75428427,""
"chr1",75429941,""
"chr1",75431114,""
"chr1",75431370,""
"chr1",75435452,""
"chr1",75437831,""
"chr1",75440736,""
"chr1",75441189,""
"chr1",75442488,""
"chr1",75448141,""
"chr1",75450141,""
"chr1",75456566,""
"chr1",75470542,""
"chr1",75471744,""
"chr1",75472871,""
"chr1",75476281,""
"chr1",75482610,""
"chr1",75492739,""
"chr1",75493291,""
"chr1",75494480,""
"chr1",75500660,""
"chr1",75502093,""
"chr1",75505110,""
"chr1",75516741,""
"chr1",75530759,""
"chr1",75549775,""
"chr1",75557099,""
"chr1",75557665,""
"chr1",75558536,""
"chr1",75559318,""
"chr1",75572635,""
"chr1",75575432,""
"chr1",75575982,""
"chr1",75578507,""
"chr1",75599230,""
"chr1",75602594,""
"chr1",75610705,""
"chr1",75619435,""
"chr1",75622707,""
"chr1",75626481,""
"chr1",75626495,""
"chr1",75628549,""
"chr1",75644194,""
"chr1",75650920,""
"chr1",75654615,""
"chr1",75664514,""
"chr1",75666385,""
"chr1",75669080,""
"chr1",75670503,""
"chr1",75688745,""
"chr1",75689065,""
"chr1",75693669,""
"chr1",75695910,""
"chr1",75696204,""
"chr1",75709067,""
"chr1",75719623,""
"chr1",75740805,""
"chr1",75742803,""
"chr1",75747339,""
"chr1",75748823,""
"chr1",75762289,""
"chr1",75763435,""
"chr1",75769399,""
"chr1",75772238,""
"chr1",75778697,""
"chr1",75787002,""
"chr1",75789041,""
"chr1",75796838,""
"chr1",75803775,""
"chr1",75807628,""
"chr1",75813582,""
"chr1",75818710,""
"chr1",75851864,""
"chr1",75867478,""
"chr1",75892906,""
"chr1",75925961,""
"chr1",75928465,""
"chr1",75932287,""
"chr1",75972326,""
"chr1",75978561,""
"chr1",75988172,""
"chr1",75989909,""
"chr1",75995529,""
"chr1",75997387,""
"chr1",76008669,""
"chr1",76011522,""
"chr1",76011575,""
"chr1",76011995,""
"chr1",76014429,""
"chr1",76019448,""
"chr1",76024549,""
"chr1",76035466,""
"chr1",76037510,""
"chr1",76040981,""
"chr1",76042468,""
"chr1",76046476,""
"chr1",76048134,""
"chr1",76059802,""
"chr1",76060098,""
"chr1",76069749,""
"chr1",76070488,""
"chr1",76070964,""
"chr1",76072711,""
"chr1",76080280,""
"chr1",76080366,""
"chr1",76083548,""
"chr1",76085036,""
"chr1",76090607,""
"chr1",76091365,""
"chr1",76092099,""
"chr1",76095847,""
"chr1",76105241,""
"chr1",76107929,""
"chr1",76121191,""
"chr1",76123417,""
"chr1",76132524,""
"chr1",76133411,""
"chr1",76135518,""
"chr1",76135529,""
"chr1",76136920,""
"chr1",76142387,""
"chr1",76142806,""
"chr1",76143006,""
"chr1",76145590,""
"chr1",76146018,""
"chr1",76146317,""
"chr1",76147044,""
"chr1",76154568,""
"chr1",76154628,""
"chr1",76160865,""
"chr1",76163988,""
"chr1",76179395,""
"chr1",76183069,""
"chr1",76192846,""
"chr1",76194207,""
"chr1",76199288,""
"chr1",76214840,""
"chr1",76220730,""
"chr1",76221590,""
"chr1",76229671,""
"chr1",76232283,""
"chr1",76234226,""
"chr1",76235012,""
"chr1",76255479,""
"chr1",76259574,""
"chr1",76263966,""
"chr1",76266222,""
"chr1",76275898,""
"chr1",76281153,""
"chr1",76283403,""
"chr1",76284395,""
"chr1",76290658,""
"chr1",76298100,""
"chr1",76304954,""
"chr1",76308516,""
"chr1",76311380,""
"chr1",76314192,""
"chr1",76319708,""
"chr1",76331100,""
"chr1",76335373,""
"chr1",76337837,""
"chr1",76344278,""
"chr1",76345298,""
"chr1",76354750,""
"chr1",76356691,""
"chr1",76356915,""
"chr1",76358910,""
"chr1",76360594,""
"chr1",76363469,""
"chr1",76373234,""
"chr1",76373851,""
"chr1",76381079,""
"chr1",76384424,""
"chr1",76387055,""
"chr1",76392760,""
"chr1",76396963,""
"chr1",76399666,""
"chr1",76399906,""
"chr1",76402168,""
"chr1",76406031,""
"chr1",76410813,""
"chr1",76413525,""
"chr1",76417946,""
"chr1",76425314,""
"chr1",76442221,""
"chr1",76442661,""
"chr1",76467315,""
"chr1",76474471,""
"chr1",76479654,""
"chr1",76491784,""
"chr1",76500608,""
"chr1",76507560,""
"chr1",76509752,""
"chr1",76509793,""
"chr1",76510032,""
"chr1",76510837,""
"chr1",76512792,""
"chr1",76523455,""
"chr1",76531386,""
"chr1",76535229,""
"chr1",76553912,""
"chr1",76557588,""
"chr1",76565079,""
"chr1",76566131,""
"chr1",76568274,""
"chr1",76569483,""
"chr1",76574294,""
"chr1",76574503,""
"chr1",76576009,""
"chr1",76576720,""
"chr1",76584371,""
"chr1",76588905,""
"chr1",76590091,""
"chr1",76602217,""
"chr1",76609563,""
"chr1",76610319,""
"chr1",76613340,""
"chr1",76617649,""
"chr1",76618179,""
"chr1",76619382,""
"chr1",76625360,""
"chr1",76625690,""
"chr1",76627287,""
"chr1",76628144,""
"chr1",76628829,""
"chr1",76629141,""
"chr1",76633044,""
"chr1",76633553,""
"chr1",76637177,""
"chr1",76639088,""
"chr1",76643780,""
"chr1",76646366,""
"chr1",76647688,""
"chr1",76649922,""
"chr1",76661324,""
"chr1",76661550,""
"chr1",76664545,""
"chr1",76669659,""
"chr1",76673038,""
"chr1",76673219,""
"chr1",76680488,""
"chr1",76721659,""
"chr1",76722232,""
"chr1",76723341,""
"chr1",76724325,""
"chr1",76724665,""
"chr1",76729479,""
"chr1",76731333,""
"chr1",76748315,""
"chr1",76748679,""
"chr1",76751495,""
"chr1",76756487,""
"chr1",76773046,""
"chr1",76788452,""
"chr1",76793422,""
"chr1",76797542,""
"chr1",76799375,""
"chr1",76799955,""
"chr1",76802530,""
"chr1",76809856,""
"chr1",76815146,""
"chr1",76817412,""
"chr1",76825337,""
"chr1",76833707,""
"chr1",76845090,""
"chr1",76845268,""
"chr1",76851573,""
"chr1",76860305,""
"chr1",76865623,""
"chr1",76906832,""
"chr1",76909316,""
"chr1",76909986,""
"chr1",76910749,""
"chr1",76946898,""
"chr1",76959474,""
"chr1",76971738,""
"chr1",76990618,""
"chr1",76996050,""
"chr1",77011530,""
"chr1",77016502,""
"chr1",77028994,""
"chr1",77038570,""
"chr1",77043832,""
"chr1",77048770,""
"chr1",77074976,""
"chr1",77081094,""
"chr1",77082833,""
"chr1",77083158,""
"chr1",77085852,""
"chr1",77087776,""
"chr1",77088039,""
"chr1",77088956,""
"chr1",77091654,""
"chr1",77100418,""
"chr1",77103804,""
"chr1",77103860,""
"chr1",77137541,""
"chr1",77141475,""
"chr1",77174481,""
"chr1",77189966,""
"chr1",77199106,""
"chr1",77202024,""
"chr1",77213889,""
"chr1",77215427,""
"chr1",77219357,""
"chr1",77229856,""
"chr1",77230169,""
"chr1",77231137,""
"chr1",77231897,""
"chr1",77235314,""
"chr1",77235836,""
"chr1",77241706,""
"chr1",77260424,""
"chr1",77260556,""
"chr1",77261295,""
"chr1",77268877,""
"chr1",77268949,""
"chr1",77275102,""
"chr1",77276485,""
"chr1",77281563,""
"chr1",77285014,""
"chr1",77285508,""
"chr1",77291593,""
"chr1",77291739,""
"chr1",77292737,""
"chr1",77295277,""
"chr1",77303093,""
"chr1",77308728,""
"chr1",77309381,""
"chr1",77310168,""
"chr1",77312213,""
"chr1",77312923,""
"chr1",77315882,""
"chr1",77319077,""
"chr1",77319876,""
"chr1",77329379,""
"chr1",77337444,""
"chr1",77338557,""
"chr1",77338655,""
"chr1",77345427,""
"chr1",77349881,""
"chr1",77352458,""
"chr1",77354442,""
"chr1",77355000,""
"chr1",77356834,""
"chr1",77359975,""
"chr1",77361047,""
"chr1",77362227,""
"chr1",77362980,""
"chr1",77366114,""
"chr1",77366565,""
"chr1",77368682,""
"chr1",77369822,""
"chr1",77385092,""
"chr1",77385115,""
"chr1",77388553,""
"chr1",77390555,""
"chr1",77397383,""
"chr1",77398636,""
"chr1",77399455,""
"chr1",77400086,""
"chr1",77401444,""
"chr1",77402238,""
"chr1",77404326,""
"chr1",77404448,""
"chr1",77404639,""
"chr1",77406118,""
"chr1",77406457,""
"chr1",77414483,""
"chr1",77415245,""
"chr1",77416084,""
"chr1",77430670,""
"chr1",77431249,""
"chr1",77432003,""
"chr1",77433955,""
"chr1",77434109,""
"chr1",77434490,""
"chr1",77434854,""
"chr1",77437296,""
"chr1",77437926,""
"chr1",77447284,""
"chr1",77447832,""
"chr1",77452662,""
"chr1",77459205,""
"chr1",77461459,""
"chr1",77463794,""
"chr1",77485775,""
"chr1",77486984,""
"chr1",77489119,""
"chr1",77489871,""
"chr1",77496234,""
"chr1",77505362,""
"chr1",77510432,""
"chr1",77514550,""
"chr1",77520831,""
"chr1",77576437,""
"chr1",77581943,""
"chr1",77588538,""
"chr1",77592700,""
"chr1",77614590,""
"chr1",77630140,""
"chr1",77631290,""
"chr1",77642189,""
"chr1",77672197,""
"chr1",77732637,""
"chr1",77736060,""
"chr1",77760195,""
"chr1",77803522,""
"chr1",77822630,""
"chr1",77829821,""
"chr1",77883529,""
"chr1",77950984,""
"chr1",77959248,""
"chr1",77960798,""
"chr1",77990671,""
"chr1",77998184,""
"chr1",78003976,""
"chr1",78035531,""
"chr1",78047940,""
"chr1",78049463,""
"chr1",78051793,""
"chr1",78055138,""
"chr1",78082139,""
"chr1",78082727,""
"chr1",78097305,""
"chr1",78100550,""
"chr1",78108445,""
"chr1",78119402,""
"chr1",78123914,""
"chr1",78128602,""
"chr1",78138024,""
"chr1",78145451,""
"chr1",78157942,""
"chr1",78173560,""
"chr1",78177990,""
"chr1",78178115,""
"chr1",78179251,""
"chr1",78193937,""
"chr1",78194439,""
"chr1",78212446,""
"chr1",78222972,""
"chr1",78225976,""
"chr1",78233710,""
"chr1",78236995,""
"chr1",78249150,""
"chr1",78252166,""
"chr1",78260735,""
"chr1",78271059,""
"chr1",78274342,""
"chr1",78277624,""
"chr1",78284224,""
"chr1",78309498,""
"chr1",78316239,""
"chr1",78322898,""
"chr1",78325056,""
"chr1",78335159,""
"chr1",78335772,""
"chr1",78340510,""
"chr1",78345551,""
"chr1",78354261,""
"chr1",78366106,""
"chr1",78369213,""
"chr1",78376580,""
"chr1",78389673,""
"chr1",78401662,""
"chr1",78415364,""
"chr1",78429249,""
"chr1",78434164,""
"chr1",78437037,""
"chr1",78470726,""
"chr1",78481194,""
"chr1",78491865,""
"chr1",78492174,""
"chr1",78492592,""
"chr1",78493178,""
"chr1",78495759,""
"chr1",78495900,""
"chr1",78496005,""
"chr1",78497752,""
"chr1",78499615,""
"chr1",78499776,""
"chr1",78500099,""
"chr1",78500176,""
"chr1",78504302,""
"chr1",78518903,""
"chr1",78521434,""
"chr1",78524590,""
"chr1",78526376,""
"chr1",78526494,""
"chr1",78526517,""
"chr1",78526852,""
"chr1",78527132,""
"chr1",78528156,""
"chr1",78528979,""
"chr1",78529198,""
"chr1",78529237,""
"chr1",78529244,""
"chr1",78531776,""
"chr1",78533074,""
"chr1",78533403,""
"chr1",78533584,""
"chr1",78533682,""
"chr1",78534111,""
"chr1",78537614,""
"chr1",78540113,""
"chr1",78544985,""
"chr1",78566913,""
"chr1",78571307,""
"chr1",78586304,""
"chr1",78587277,""
"chr1",78591102,""
"chr1",78599367,""
"chr1",78601864,""
"chr1",78613881,""
"chr1",78617087,""
"chr1",78628133,""
"chr1",78628677,""
"chr1",78629841,""
"chr1",78629896,""
"chr1",78637041,""
"chr1",78646177,""
"chr1",78648809,""
"chr1",78666559,""
"chr1",78668089,""
"chr1",78678261,""
"chr1",78678634,""
"chr1",78689449,""
"chr1",78689775,""
"chr1",78692972,""
"chr1",78699216,""
"chr1",78705601,""
"chr1",78713045,""
"chr1",78715731,""
"chr1",78722703,""
"chr1",78730586,""
"chr1",78731939,""
"chr1",78741050,""
"chr1",78744677,""
"chr1",78751660,""
"chr1",78757514,""
"chr1",78759941,""
"chr1",78772330,""
"chr1",78777796,""
"chr1",78778513,""
"chr1",78789662,""
"chr1",78799007,""
"chr1",78806975,""
"chr1",78816283,""
"chr1",78820540,""
"chr1",78823134,""
"chr1",78838936,""
"chr1",78851844,""
"chr1",78855994,""
"chr1",78858935,""
"chr1",78859531,""
"chr1",78871548,""
"chr1",78881445,""
"chr1",78881936,""
"chr1",78882821,""
"chr1",78883421,""
"chr1",78884679,""
"chr1",78885157,""
"chr1",78885335,""
"chr1",78885468,""
"chr1",78885657,""
"chr1",78887605,""
"chr1",78893142,""
"chr1",78893554,""
"chr1",78895992,""
"chr1",78900696,""
"chr1",78908894,""
"chr1",78914091,""
"chr1",78914781,""
"chr1",78916324,""
"chr1",78921327,""
"chr1",78942295,""
"chr1",78946079,""
"chr1",78946723,""
"chr1",78953754,""
"chr1",78954806,""
"chr1",78965722,""
"chr1",78979611,""
"chr1",78988698,""
"chr1",79018602,""
"chr1",79025521,""
"chr1",79028251,""
"chr1",79035444,""
"chr1",79040725,""
"chr1",79041574,""
"chr1",79053125,""
"chr1",79053742,""
"chr1",79054034,""
"chr1",79056147,""
"chr1",79084014,""
"chr1",79090184,""
"chr1",79090352,""
"chr1",79092119,""
"chr1",79097848,""
"chr1",79099922,""
"chr1",79105932,""
"chr1",79106850,""
"chr1",79114596,""
"chr1",79119625,""
"chr1",79121700,""
"chr1",79125101,""
"chr1",79127611,""
"chr1",79128472,""
"chr1",79141141,""
"chr1",79141829,""
"chr1",79149304,""
"chr1",79171641,""
"chr1",79175532,""
"chr1",79180534,""
"chr1",79184974,""
"chr1",79187748,""
"chr1",79207316,""
"chr1",79211342,""
"chr1",79216850,""
"chr1",79235535,""
"chr1",79244860,""
"chr1",79255438,""
"chr1",79262742,""
"chr1",79262977,""
"chr1",79263490,""
"chr1",79265068,""
"chr1",79289500,""
"chr1",79305091,""
"chr1",79306990,""
"chr1",79311439,""
"chr1",79329034,""
"chr1",79331455,""
"chr1",79332496,""
"chr1",79333662,""
"chr1",79341762,""
"chr1",79357050,""
"chr1",79369381,""
"chr1",79377110,""
"chr1",79387378,""
"chr1",79388023,""
"chr1",79388081,""
"chr1",79394340,""
"chr1",79400525,""
"chr1",79404188,""
"chr1",79407476,""
"chr1",79409659,""
"chr1",79425089,""
"chr1",79441654,""
"chr1",79451393,""
"chr1",79455293,""
"chr1",79468327,""
"chr1",79494400,""
"chr1",79499138,""
"chr1",79507754,""
"chr1",79521225,""
"chr1",79521816,""
"chr1",79522346,""
"chr1",79560543,""
"chr1",79593644,""
"chr1",79600574,""
"chr1",79603397,""
"chr1",79603766,""
"chr1",79632321,""
"chr1",79632395,""
"chr1",79636990,""
"chr1",79655308,""
"chr1",79663284,""
"chr1",79664235,""
"chr1",79666309,""
"chr1",79679019,""
"chr1",79688006,""
"chr1",79690297,""
"chr1",79706715,""
"chr1",79707126,""
"chr1",79712262,""
"chr1",79712300,""
"chr1",79734764,""
"chr1",79742374,""
"chr1",79761225,""
"chr1",79768861,""
"chr1",79779067,""
"chr1",79786083,""
"chr1",79786225,""
"chr1",79802049,""
"chr1",79804719,""
"chr1",79811587,""
"chr1",79813048,""
"chr1",79837289,""
"chr1",79846366,""
"chr1",79850540,""
"chr1",79851117,""
"chr1",79856900,""
"chr1",79873030,""
"chr1",79887054,""
"chr1",79910842,""
"chr1",79920941,""
"chr1",79950877,""
"chr1",79954722,""
"chr1",79976790,""
"chr1",79978464,""
"chr1",79980825,""
"chr1",79983799,""
"chr1",79985308,""
"chr1",79986127,""
"chr1",79986948,""
"chr1",79988879,""
"chr1",79990049,""
"chr1",79997852,""
"chr1",80012195,""
"chr1",80018289,""
"chr1",80018940,""
"chr1",80020662,""
